Date,positiveIncrease,state,Province_State,size,forecast
2020-04-30,0.3494304284017052,HI,Hawaii,0.3494304284017052,
2020-05-01,0.4367880355021314,HI,Hawaii,0.4367880355021314,
2020-05-02,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-03,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-04,0.6875557547080612,HI,Hawaii,0.6875557547080612,
2020-05-05,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-06,0.3494304284017052,HI,Hawaii,0.3494304284017052,
2020-05-07,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-08,0.2620728213012789,HI,Hawaii,0.2620728213012789,
2020-05-09,0.6875557547080612,HI,Hawaii,0.6875557547080612,
2020-05-10,0.1747152142008526,HI,Hawaii,0.1747152142008526,
2020-05-11,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-12,0.1747152142008526,HI,Hawaii,0.1747152142008526,
2020-05-13,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-14,0.2620728213012789,HI,Hawaii,0.2620728213012789,
2020-05-15,-0.0873576071004263,HI,Hawaii,0.0,
2020-05-16,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-17,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-18,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-19,0.6875557547080612,HI,Hawaii,0.6875557547080612,
2020-05-20,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-21,0.1747152142008526,HI,Hawaii,0.1747152142008526,
2020-05-22,0.3494304284017052,HI,Hawaii,0.3494304284017052,
2020-05-23,-0.4367880355021314,HI,Hawaii,0.0,
2020-05-24,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-25,0.6875557547080612,HI,Hawaii,0.6875557547080612,
2020-05-26,0.6875557547080612,HI,Hawaii,0.6875557547080612,
2020-05-27,0.6875557547080612,HI,Hawaii,0.6875557547080612,
2020-05-28,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-05-29,0.2620728213012789,HI,Hawaii,0.2620728213012789,
2020-05-30,0.1747152142008526,HI,Hawaii,0.1747152142008526,
2020-05-31,0.1747152142008526,HI,Hawaii,0.1747152142008526,
2020-06-01,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-06-02,0.6875557547080612,HI,Hawaii,0.6875557547080612,
2020-06-03,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-06-04,0.6875557547080612,HI,Hawaii,0.6875557547080612,
2020-06-05,0.1747152142008526,HI,Hawaii,0.1747152142008526,
2020-06-06,0.7862184639038368,HI,Hawaii,0.7862184639038368,
2020-06-07,0.7862184639038368,HI,Hawaii,0.7862184639038368,
2020-06-08,0.1747152142008526,HI,Hawaii,0.1747152142008526,
2020-06-09,0.0873576071004263,HI,Hawaii,0.0873576071004263,
2020-06-10,,HI,Hawaii,0.41177157205147075,0.41177157205147075
2020-06-11,,HI,Hawaii,0.37341141715169923,0.37341141715169923
2020-06-12,,HI,Hawaii,0.3476750979870291,0.3476750979870291
2020-06-13,,HI,Hawaii,0.323912143755695,0.323912143755695
2020-06-14,,HI,Hawaii,0.33865604474737665,0.33865604474737665
2020-06-15,,HI,Hawaii,0.3290245391883715,0.3290245391883715
2020-06-16,,HI,Hawaii,0.3433780024318313,0.3433780024318313
2020-06-17,,HI,Hawaii,0.33599335454767576,0.33599335454767576
2020-06-18,,HI,Hawaii,0.33839173741786066,0.33839173741786066
2020-03-19,0.1402299350244596,ID,Idaho,0.1402299350244596,
2020-03-20,0.8413796101467576,ID,Idaho,0.8413796101467576,
2020-03-21,0.5609197400978384,ID,Idaho,0.5609197400978384,
2020-03-22,0.7712646426345278,ID,Idaho,0.7712646426345278,
2020-03-23,0.350574837561149,ID,Idaho,0.350574837561149,
2020-03-24,0.2103449025366894,ID,Idaho,0.2103449025366894,
2020-03-25,1.6126442527812854,ID,Idaho,1.6126442527812854,
2020-03-26,3.50574837561149,ID,Idaho,3.50574837561149,
2020-03-27,4.627587855807168,ID,Idaho,4.627587855807168,
2020-03-28,2.8747136680014216,ID,Idaho,2.8747136680014216,
2020-03-29,2.173563992879124,ID,Idaho,2.173563992879124,
2020-03-30,3.43563340809926,ID,Idaho,3.43563340809926,
2020-03-31,7.362071588784129,ID,Idaho,7.362071588784129,
2020-04-01,7.7126464263452785,ID,Idaho,7.7126464263452785,
2020-04-02,10.096555321761093,ID,Idaho,10.096555321761093,
2020-04-03,15.565522787715016,ID,Idaho,15.565522787715016,
2020-04-04,8.554026036492036,ID,Idaho,8.554026036492036,
2020-04-05,4.487357920782707,ID,Idaho,4.487357920782707,
2020-04-06,1.682759220293515,ID,Idaho,1.682759220293515,
2020-04-07,4.8379327583438565,ID,Idaho,4.8379327583438565,
2020-04-08,2.804598700489192,ID,Idaho,2.804598700489192,
2020-04-09,1.5425292852690555,ID,Idaho,1.5425292852690555,
2020-04-10,8.483911068979806,ID,Idaho,8.483911068979806,
2020-04-11,3.014943603025882,ID,Idaho,3.014943603025882,
2020-04-12,0.7712646426345278,ID,Idaho,0.7712646426345278,
2020-04-13,1.3321843827323665,ID,Idaho,1.3321843827323665,
2020-04-14,1.8931041228302048,ID,Idaho,1.8931041228302048,
2020-04-15,0.7712646426345278,ID,Idaho,0.7712646426345278,
2020-04-16,8.624141004004265,ID,Idaho,8.624141004004265,
2020-04-17,1.5425292852690555,ID,Idaho,1.5425292852690555,
2020-04-18,3.225288505562571,ID,Idaho,3.225288505562571,
2020-04-19,0.9114945776589876,ID,Idaho,0.9114945776589876,
2020-04-20,0.2804598700489192,ID,Idaho,0.2804598700489192,
2020-04-21,4.487357920782707,ID,Idaho,4.487357920782707,
2020-04-22,2.1034490253668943,ID,Idaho,2.1034490253668943,
2020-04-23,2.5241388304402728,ID,Idaho,2.5241388304402728,
2020-04-24,2.3839088954158134,ID,Idaho,2.3839088954158134,
2020-04-25,2.3839088954158134,ID,Idaho,2.3839088954158134,
2020-04-26,1.1919544477079067,ID,Idaho,1.1919544477079067,
2020-04-27,0.701149675122298,ID,Idaho,0.701149675122298,
2020-04-28,1.402299350244596,ID,Idaho,1.402299350244596,
2020-04-29,2.454023862928043,ID,Idaho,2.454023862928043,
2020-04-30,2.2436789603913536,ID,Idaho,2.2436789603913536,
2020-05-01,2.173563992879124,ID,Idaho,2.173563992879124,
2020-05-02,1.402299350244596,ID,Idaho,1.402299350244596,
2020-05-03,1.8229891553179751,ID,Idaho,1.8229891553179751,
2020-05-04,2.6863324902276,ID,Idaho,2.6863324902276,
2020-05-05,3.1551735380503407,ID,Idaho,3.1551735380503407,
2020-05-06,1.472414317756826,ID,Idaho,1.472414317756826,
2020-05-07,2.173563992879124,ID,Idaho,2.173563992879124,
2020-05-08,1.402299350244596,ID,Idaho,1.402299350244596,
2020-05-09,1.8931041228302048,ID,Idaho,1.8931041228302048,
2020-05-10,1.752874187805745,ID,Idaho,1.752874187805745,
2020-05-11,2.6863324902276,ID,Idaho,2.6863324902276,
2020-05-12,2.1034490253668943,ID,Idaho,2.1034490253668943,
2020-05-13,2.313793927903584,ID,Idaho,2.313793927903584,
2020-05-14,2.173563992879124,ID,Idaho,2.173563992879124,
2020-05-15,1.8931041228302048,ID,Idaho,1.8931041228302048,
2020-05-16,2.664368765464733,ID,Idaho,2.664368765464733,
2020-05-17,2.1034490253668943,ID,Idaho,2.1034490253668943,
2020-05-18,2.6863324902276,ID,Idaho,2.6863324902276,
2020-05-19,2.5241388304402728,ID,Idaho,2.5241388304402728,
2020-05-20,1.472414317756826,ID,Idaho,1.472414317756826,
2020-05-21,2.1034490253668943,ID,Idaho,2.1034490253668943,
2020-05-22,1.9632190903424347,ID,Idaho,1.9632190903424347,
2020-05-23,4.277013018246018,ID,Idaho,4.277013018246018,
2020-05-24,2.173563992879124,ID,Idaho,2.173563992879124,
2020-05-25,2.6863324902276,ID,Idaho,2.6863324902276,
2020-05-26,2.6863324902276,ID,Idaho,2.6863324902276,
2020-05-27,5.118392628392775,ID,Idaho,5.118392628392775,
2020-05-28,2.2436789603913536,ID,Idaho,2.2436789603913536,
2020-05-29,2.664368765464733,ID,Idaho,2.664368765464733,
2020-05-30,2.3839088954158134,ID,Idaho,2.3839088954158134,
2020-05-31,2.5241388304402728,ID,Idaho,2.5241388304402728,
2020-06-01,2.6863324902276,ID,Idaho,2.6863324902276,
2020-06-02,4.697702823319397,ID,Idaho,4.697702823319397,
2020-06-03,1.8931041228302048,ID,Idaho,1.8931041228302048,
2020-06-04,3.996553148197099,ID,Idaho,3.996553148197099,
2020-06-05,4.487357920782707,ID,Idaho,4.487357920782707,
2020-06-06,3.996553148197099,ID,Idaho,3.996553148197099,
2020-06-07,1.9632190903424347,ID,Idaho,1.9632190903424347,
2020-06-08,2.6863324902276,ID,Idaho,2.6863324902276,
2020-06-09,3.50574837561149,ID,Idaho,3.50574837561149,
2020-06-10,,ID,Idaho,3.382088076950346,3.382088076950346
2020-06-11,,ID,Idaho,3.7085459003868255,3.7085459003868255
2020-06-12,,ID,Idaho,3.7114992845298262,3.7114992845298262
2020-06-13,,ID,Idaho,3.2714162599143406,3.2714162599143406
2020-06-14,,ID,Idaho,3.241447632483567,3.241447632483567
2020-06-15,,ID,Idaho,3.3146559749633906,3.3146559749633906
2020-06-16,,ID,Idaho,3.3042620121054886,3.3042620121054886
2020-06-17,,ID,Idaho,3.4085406209019427,3.4085406209019427
2020-06-18,,ID,Idaho,3.4596277718105046,3.4596277718105046
2020-03-10,0.1129770207564207,IL,Illinois,0.1129770207564207,
2020-03-11,13.296187798787127,IL,Illinois,13.296187798787127,
2020-03-12,0.0564885103782103,IL,Illinois,0.0564885103782103,
2020-03-13,0.065903262107912,IL,Illinois,0.065903262107912,
2020-03-14,0.1318065242158241,IL,Illinois,0.1318065242158241,
2020-03-15,0.169465531134631,IL,Illinois,0.169465531134631,
2020-03-16,0.27302780016135,IL,Illinois,0.27302780016135,
2020-03-17,0.6213736141603138,IL,Illinois,0.6213736141603138,
2020-03-18,1.2145029731315224,IL,Illinois,1.2145029731315224,
2020-03-19,1.261576731780031,IL,Illinois,1.261576731780031,
2020-03-20,1.5346045319413812,IL,Illinois,1.5346045319413812,
2020-03-21,1.5816782905898896,IL,Illinois,1.5816782905898896,
2020-03-22,2.7867665119917104,IL,Illinois,2.7867665119917104,
2020-03-23,2.1089043874531863,IL,Illinois,2.1089043874531863,
2020-03-24,2.466664953181852,IL,Illinois,2.466664953181852,
2020-03-25,3.106868070801569,IL,Illinois,3.106868070801569,
2020-03-26,6.336127914089261,IL,Illinois,6.336127914089261,
2020-03-27,4.594398844094441,IL,Illinois,4.594398844094441,
2020-03-28,4.377859554311302,IL,Illinois,4.377859554311302,
2020-03-29,10.403300661320406,IL,Illinois,10.403300661320406,
2020-03-30,4.340200547392495,IL,Illinois,4.340200547392495,
2020-03-31,8.821622370730516,IL,Illinois,8.821622370730516,
2020-04-01,9.2829452054859,IL,Illinois,9.2829452054859,
2020-04-02,6.731547486736733,IL,Illinois,6.731547486736733,
2020-04-03,11.382434841209385,IL,Illinois,11.382434841209385,
2020-04-04,13.679634263256604,IL,Illinois,13.679634263256604,
2020-04-05,8.463861805001851,IL,Illinois,8.463861805001851,
2020-04-06,9.471240240079934,IL,Illinois,9.471240240079934,
2020-04-07,12.11678547612612,IL,Illinois,12.11678547612612,
2020-04-08,14.395155394713935,IL,Illinois,14.395155394713935,
2020-04-09,12.653426324719115,IL,Illinois,12.653426324719115,
2020-04-10,13.792611284013027,IL,Illinois,13.792611284013027,
2020-04-11,12.17327398650433,IL,Illinois,12.17327398650433,
2020-04-12,15.741464892061284,IL,Illinois,15.741464892061284,
2020-04-13,11.043503778940122,IL,Illinois,11.043503778940122,
2020-04-14,11.504826613695506,IL,Illinois,11.504826613695506,
2020-04-15,12.67225582817852,IL,Illinois,12.67225582817852,
2020-04-16,10.732816971859966,IL,Illinois,10.732816971859966,
2020-04-17,17.341972686110577,IL,Illinois,17.341972686110577,
2020-04-18,14.922381491577234,IL,Illinois,14.922381491577234,
2020-04-19,11.269457820452963,IL,Illinois,11.269457820452963,
2020-04-20,10.836379240886686,IL,Illinois,10.836379240886686,
2020-04-21,14.602279932767376,IL,Illinois,14.602279932767376,
2020-04-22,19.290826294158837,IL,Illinois,19.290826294158837,
2020-04-23,17.19133665843535,IL,Illinois,17.19133665843535,
2020-04-24,25.64578371170749,IL,Illinois,25.64578371170749,
2020-04-25,19.949858915237957,IL,Illinois,19.949858915237957,
2020-04-26,20.015762177345863,IL,Illinois,20.015762177345863,
2020-04-27,18.641208424809417,IL,Illinois,18.641208424809417,
2020-04-28,20.89133408820813,IL,Illinois,20.89133408820813,
2020-04-29,21.211435647017986,IL,Illinois,21.211435647017986,
2020-04-30,24.130008683225523,IL,Illinois,24.130008683225523,
2020-05-01,29.534076176074308,IL,Illinois,29.534076176074308,
2020-05-02,23.066141737769225,IL,Illinois,23.066141737769225,
2020-05-03,28.18776667872697,IL,Illinois,28.18776667872697,
2020-05-04,22.039933799231736,IL,Illinois,22.039933799231736,
2020-05-05,19.978103170427055,IL,Illinois,19.978103170427055,
2020-05-06,21.37148642642292,IL,Illinois,21.37148642642292,
2020-05-07,24.864359318142256,IL,Illinois,24.864359318142256,
2020-05-08,27.18038824364888,IL,Illinois,27.18038824364888,
2020-05-09,21.88929777155651,IL,Illinois,21.88929777155651,
2020-05-10,15.590828864386056,IL,Illinois,15.590828864386056,
2020-05-11,11.919075689802384,IL,Illinois,11.919075689802384,
2020-05-12,37.79081344302273,IL,Illinois,37.79081344302273,
2020-05-13,15.788538650709793,IL,Illinois,15.788538650709793,
2020-05-14,30.494380852503888,IL,Illinois,30.494380852503888,
2020-05-15,22.896676206634595,IL,Illinois,22.896676206634595,
2020-05-16,19.6580016116172,IL,Illinois,19.6580016116172,
2020-05-17,16.325179499302788,IL,Illinois,16.325179499302788,
2020-05-18,21.597440467935755,IL,Illinois,21.597440467935755,
2020-05-19,14.545791422389163,IL,Illinois,14.545791422389163,
2020-05-20,22.48242713052772,IL,Illinois,22.48242713052772,
2020-05-21,21.35265692296351,IL,Illinois,21.35265692296351,
2020-05-22,25.96588527051736,IL,Illinois,25.96588527051736,
2020-05-23,22.143496068258457,IL,Illinois,22.143496068258457,
2020-05-24,23.612197338091928,IL,Illinois,23.612197338091928,
2020-05-25,16.127469712979053,IL,Illinois,16.127469712979053,
2020-05-26,11.090577537588633,IL,Illinois,11.090577537588633,
2020-05-27,10.459789171698617,IL,Illinois,10.459789171698617,
2020-05-28,14.376325891254533,IL,Illinois,14.376325891254533,
2020-05-29,15.270727305576198,IL,Illinois,15.270727305576198,
2020-05-30,13.76436702882392,IL,Illinois,13.76436702882392,
2020-05-31,12.644011572989417,IL,Illinois,12.644011572989417,
2020-06-01,9.16996818472948,IL,Illinois,9.16996818472948,
2020-06-02,15.195409291738583,IL,Illinois,15.195409291738583,
2020-06-03,9.245286198567094,IL,Illinois,9.245286198567094,
2020-06-04,8.746304356892903,IL,Illinois,8.746304356892903,
2020-06-05,10.883452999535194,IL,Illinois,10.883452999535194,
2020-06-06,9.179382936459184,IL,Illinois,9.179382936459184,
2020-06-07,8.162589749651394,IL,Illinois,8.162589749651394,
2020-06-08,13.011186890447783,IL,Illinois,13.011186890447783,
2020-06-09,7.503557128572275,IL,Illinois,7.503557128572275,
2020-06-10,,IL,Illinois,10.205647951717324,10.205647951717324
2020-06-11,,IL,Illinois,9.45493424730792,9.45493424730792
2020-06-12,,IL,Illinois,9.478368720261113,9.478368720261113
2020-06-13,,IL,Illinois,9.313012998076562,9.313012998076562
2020-06-14,,IL,Illinois,10.308262732571192,10.308262732571192
2020-06-15,,IL,Illinois,9.104561005413215,9.104561005413215
2020-06-16,,IL,Illinois,9.90838469832622,9.90838469832622
2020-06-17,,IL,Illinois,9.476723348143842,9.476723348143842
2020-06-18,,IL,Illinois,9.613318756254454,9.613318756254454
2020-03-11,0.0729728196314398,IN,Indiana,0.0729728196314398,
2020-03-12,0.0364864098157199,IN,Indiana,0.0364864098157199,
2020-03-13,7.623454428914184,IN,Indiana,7.623454428914184,
2020-03-14,0.0547296147235798,IN,Indiana,0.0547296147235798,
2020-03-15,0.0729728196314398,IN,Indiana,0.0729728196314398,
2020-03-16,0.0912160245392997,IN,Indiana,0.0912160245392997,
2020-03-17,0.1094592294471597,IN,Indiana,0.1094592294471597,
2020-03-18,0.1641888441707396,IN,Indiana,0.1641888441707396,
2020-03-19,0.3101344834336192,IN,Indiana,0.3101344834336192,
2020-03-20,0.4195937128807789,IN,Indiana,0.4195937128807789,
2020-03-21,0.8574306306694179,IN,Indiana,0.8574306306694179,
2020-03-22,1.3682403680894968,IN,Indiana,1.3682403680894968,
2020-03-23,1.0581058846558775,IN,Indiana,1.0581058846558775,
2020-03-24,1.9337797202331557,IN,Indiana,1.9337797202331557,
2020-03-25,2.043238949680315,IN,Indiana,2.043238949680315,
2020-03-26,3.0648584245204726,IN,Indiana,3.0648584245204726,
2020-03-27,6.129716849040945,IN,Indiana,6.129716849040945,
2020-03-28,4.579044431872849,IN,Indiana,4.579044431872849,
2020-03-29,5.144583784016508,IN,Indiana,5.144583784016508,
2020-03-30,4.962151734937908,IN,Indiana,4.962151734937908,
2020-03-31,6.804715430631764,IN,Indiana,6.804715430631764,
2020-04-01,7.406741192591142,IN,Indiana,7.406741192591142,
2020-04-02,8.64727912632562,IN,Indiana,8.64727912632562,
2020-04-03,7.260795553328263,IN,Indiana,7.260795553328263,
2020-04-04,9.413493732455738,IN,Indiana,9.413493732455738,
2020-04-05,8.35538784779986,IN,Indiana,8.35538784779986,
2020-04-06,9.723628215889358,IN,Indiana,9.723628215889358,
2020-04-07,10.270924363125156,IN,Indiana,10.270924363125156,
2020-04-08,7.954037339826942,IN,Indiana,7.954037339826942,
2020-04-09,7.443227602406862,IN,Indiana,7.443227602406862,
2020-04-10,10.143221928770137,IN,Indiana,10.143221928770137,
2020-04-11,9.632412191350056,IN,Indiana,9.632412191350056,
2020-04-12,8.993900019574959,IN,Indiana,8.993900019574959,
2020-04-13,5.618907111620866,IN,Indiana,5.618907111620866,
2020-04-14,5.308772628187247,IN,Indiana,5.308772628187247,
2020-04-15,7.808091700564062,IN,Indiana,7.808091700564062,
2020-04-16,10.708761280913794,IN,Indiana,10.708761280913794,
2020-04-17,11.164841403610296,IN,Indiana,11.164841403610296,
2020-04-18,8.8844407901278,IN,Indiana,8.8844407901278,
2020-04-19,10.380383592572317,IN,Indiana,10.380383592572317,
2020-04-20,8.683765536141339,IN,Indiana,8.683765536141339,
2020-04-21,7.497957217130442,IN,Indiana,7.497957217130442,
2020-04-22,6.220932873580246,IN,Indiana,6.220932873580246,
2020-04-23,10.964166149623834,IN,Indiana,10.964166149623834,
2020-04-24,11.693894345938231,IN,Indiana,11.693894345938231,
2020-04-25,13.04389150911987,IN,Indiana,13.04389150911987,
2020-04-26,11.256057428149594,IN,Indiana,11.256057428149594,
2020-04-27,17.3128014575591,IN,Indiana,17.3128014575591,
2020-04-28,11.438489477228194,IN,Indiana,11.438489477228194,
2020-04-29,10.836463715268817,IN,Indiana,10.836463715268817,
2020-04-30,11.912812804832551,IN,Indiana,11.912812804832551,
2020-05-01,14.503347901748665,IN,Indiana,14.503347901748665,
2020-05-02,12.131731263726872,IN,Indiana,12.131731263726872,
2020-05-03,11.639164731214652,IN,Indiana,11.639164731214652,
2020-05-04,10.471599617111616,IN,Indiana,10.471599617111616,
2020-05-05,9.595925781534335,IN,Indiana,9.595925781534335,
2020-05-06,15.269562507878785,IN,Indiana,15.269562507878785,
2020-05-07,11.547948706675353,IN,Indiana,11.547948706675353,
2020-05-08,11.730380755753952,IN,Indiana,11.730380755753952,
2020-05-09,10.690518076005937,IN,Indiana,10.690518076005937,
2020-05-10,7.187822733696822,IN,Indiana,7.187822733696822,
2020-05-11,9.13984565883784,IN,Indiana,9.13984565883784,
2020-05-12,9.121602453929976,IN,Indiana,9.121602453929976,
2020-05-13,6.3121488981195455,IN,Indiana,6.3121488981195455,
2020-05-14,10.581058846558774,IN,Indiana,10.581058846558774,
2020-05-15,10.982409354531695,IN,Indiana,10.982409354531695,
2020-05-16,11.402003067412474,IN,Indiana,11.402003067412474,
2020-05-17,9.08511604411426,IN,Indiana,9.08511604411426,
2020-05-18,8.7020087410492,IN,Indiana,8.7020087410492,
2020-05-19,8.20944220853698,IN,Indiana,8.20944220853698,
2020-05-20,10.380383592572317,IN,Indiana,10.380383592572317,
2020-05-21,12.077001649003291,IN,Indiana,12.077001649003291,
2020-05-22,8.62903592141776,IN,Indiana,8.62903592141776,
2020-05-23,8.975656814667099,IN,Indiana,8.975656814667099,
2020-05-24,8.66552233123348,IN,Indiana,8.66552233123348,
2020-05-25,6.184446463764525,IN,Indiana,6.184446463764525,
2020-05-26,6.622283381553164,IN,Indiana,6.622283381553164,
2020-05-27,6.5493105619217244,IN,Indiana,6.5493105619217244,
2020-05-28,11.511462296859634,IN,Indiana,11.511462296859634,
2020-05-29,8.93917040485138,IN,Indiana,8.93917040485138,
2020-05-30,11.912812804832551,IN,Indiana,11.912812804832551,
2020-05-31,6.622283381553164,IN,Indiana,6.622283381553164,
2020-06-01,4.670260456412149,IN,Indiana,4.670260456412149,
2020-06-02,7.424984397499002,IN,Indiana,7.424984397499002,
2020-06-03,8.66552233123348,IN,Indiana,8.66552233123348,
2020-06-04,7.005390684618225,IN,Indiana,7.005390684618225,
2020-06-05,8.793224765588498,IN,Indiana,8.793224765588498,
2020-06-06,7.643902856393322,IN,Indiana,7.643902856393322,
2020-06-07,7.297281963143983,IN,Indiana,7.297281963143983,
2020-06-08,4.122964309176351,IN,Indiana,4.122964309176351,
2020-06-09,7.479714012222583,IN,Indiana,7.479714012222583,
2020-06-10,,IN,Indiana,6.901408833089876,6.901408833089876
2020-06-11,,IN,Indiana,7.427950173556892,7.427950173556892
2020-06-12,,IN,Indiana,6.947941846121533,6.947941846121533
2020-06-13,,IN,Indiana,7.048114544685415,7.048114544685415
2020-06-14,,IN,Indiana,6.484964295044618,6.484964295044618
2020-06-15,,IN,Indiana,6.904200553752276,6.904200553752276
2020-06-16,,IN,Indiana,6.860219774626456,6.860219774626456
2020-06-17,,IN,Indiana,7.001036263417163,7.001036263417163
2020-06-18,,IN,Indiana,6.9026068588560845,6.9026068588560845
2020-03-11,0.1584786053882725,IA,Iowa,0.1584786053882725,
2020-03-12,0.0316957210776545,IA,Iowa,0.0316957210776545,
2020-03-13,0.063391442155309,IA,Iowa,0.063391442155309,
2020-03-14,0.0316957210776545,IA,Iowa,0.0316957210776545,
2020-03-15,0.0316957210776545,IA,Iowa,0.0316957210776545,
2020-03-16,0.126782884310618,IA,Iowa,0.126782884310618,
2020-03-17,0.0316957210776545,IA,Iowa,0.0316957210776545,
2020-03-18,0.190174326465927,IA,Iowa,0.190174326465927,
2020-03-19,0.2852614896988906,IA,Iowa,0.2852614896988906,
2020-03-20,0.2218700475435816,IA,Iowa,0.2218700475435816,
2020-03-21,0.7290015847860539,IA,Iowa,0.7290015847860539,
2020-03-22,0.6973058637083993,IA,Iowa,0.6973058637083993,
2020-03-23,0.4754358161648177,IA,Iowa,0.4754358161648177,
2020-03-24,0.6022187004754358,IA,Iowa,0.6022187004754358,
2020-03-25,0.6656101426307449,IA,Iowa,0.6656101426307449,
2020-03-26,1.0776545166402536,IA,Iowa,1.0776545166402536,
2020-03-27,1.7749603803486529,IA,Iowa,1.7749603803486529,
2020-03-28,1.9968304278922344,IA,Iowa,1.9968304278922344,
2020-03-29,1.2044374009508716,IA,Iowa,1.2044374009508716,
2020-03-30,2.789223454833597,IA,Iowa,2.789223454833597,
2020-03-31,2.31378763866878,IA,Iowa,2.31378763866878,
2020-04-01,1.6481774960380349,IA,Iowa,1.6481774960380349,
2020-04-02,2.060221870047544,IA,Iowa,2.060221870047544,
2020-04-03,2.694136291600634,IA,Iowa,2.694136291600634,
2020-04-04,2.7575277337559427,IA,Iowa,2.7575277337559427,
2020-04-05,2.59904912836767,IA,Iowa,2.59904912836767,
2020-04-06,2.472266244057052,IA,Iowa,2.472266244057052,
2020-04-07,3.2329635499207607,IA,Iowa,3.2329635499207607,
2020-04-08,3.074484944532488,IA,Iowa,3.074484944532488,
2020-04-09,3.961965134706815,IA,Iowa,3.961965134706815,
2020-04-10,3.740095087163233,IA,Iowa,3.740095087163233,
2020-04-11,3.8668779714738513,IA,Iowa,3.8668779714738513,
2020-04-12,2.4405705229793977,IA,Iowa,2.4405705229793977,
2020-04-13,3.8985736925515058,IA,Iowa,3.8985736925515058,
2020-04-14,5.990491283676704,IA,Iowa,5.990491283676704,
2020-04-15,3.0427892234548333,IA,Iowa,3.0427892234548333,
2020-04-16,4.627575277337559,IA,Iowa,4.627575277337559,
2020-04-17,6.053882725832012,IA,Iowa,6.053882725832012,
2020-04-18,5.736925515055468,IA,Iowa,5.736925515055468,
2020-04-19,12.329635499207608,IA,Iowa,12.329635499207608,
2020-04-20,8.145800316957212,IA,Iowa,8.145800316957212,
2020-04-21,15.277337559429476,IA,Iowa,15.277337559429476,
2020-04-22,3.3914421553090337,IA,Iowa,3.3914421553090337,
2020-04-23,5.5784469096671945,IA,Iowa,5.5784469096671945,
2020-04-24,16.513470681458003,IA,Iowa,16.513470681458003,
2020-04-25,20.507131537242472,IA,Iowa,20.507131537242472,
2020-04-26,12.171156893819331,IA,Iowa,12.171156893819331,
2020-04-27,12.42472266244057,IA,Iowa,12.42472266244057,
2020-04-28,16.101426307448495,IA,Iowa,16.101426307448495,
2020-04-29,14.80190174326466,IA,Iowa,14.80190174326466,
2020-04-30,9.572107765451664,IA,Iowa,9.572107765451664,
2020-05-01,23.423137876386686,IA,Iowa,23.423137876386686,
2020-05-02,23.99366085578447,IA,Iowa,23.99366085578447,
2020-05-03,16.735340729001585,IA,Iowa,16.735340729001585,
2020-05-04,16.92551505546751,IA,Iowa,16.92551505546751,
2020-05-05,12.931854199683045,IA,Iowa,12.931854199683045,
2020-05-06,9.286846275752774,IA,Iowa,9.286846275752774,
2020-05-07,20.760697305863708,IA,Iowa,20.760697305863708,
2020-05-08,12.614896988906498,IA,Iowa,12.614896988906498,
2020-05-09,6.782884310618067,IA,Iowa,6.782884310618067,
2020-05-10,9.1283676703645,IA,Iowa,9.1283676703645,
2020-05-11,13.12202852614897,IA,Iowa,13.12202852614897,
2020-05-12,17.083993660855786,IA,Iowa,17.083993660855786,
2020-05-13,11.949286846275752,IA,Iowa,11.949286846275752,
2020-05-14,12.234548335974642,IA,Iowa,12.234548335974642,
2020-05-15,11.85419968304279,IA,Iowa,11.85419968304279,
2020-05-16,8.84310618066561,IA,Iowa,8.84310618066561,
2020-05-17,10.23771790808241,IA,Iowa,10.23771790808241,
2020-05-18,9.635499207606973,IA,Iowa,9.635499207606973,
2020-05-19,12.48811410459588,IA,Iowa,12.48811410459588,
2020-05-20,8.399366085578446,IA,Iowa,8.399366085578446,
2020-05-21,17.62282091917591,IA,Iowa,17.62282091917591,
2020-05-22,10.58637083993661,IA,Iowa,10.58637083993661,
2020-05-23,12.329635499207608,IA,Iowa,12.329635499207608,
2020-05-24,11.378763866877971,IA,Iowa,11.378763866877971,
2020-05-25,10.301109350237718,IA,Iowa,10.301109350237718,
2020-05-26,3.993660855784469,IA,Iowa,3.993660855784469,
2020-05-27,20.82408874801901,IA,Iowa,20.82408874801901,
2020-05-28,6.751188589540412,IA,Iowa,6.751188589540412,
2020-05-29,11.188589540412044,IA,Iowa,11.188589540412044,
2020-05-30,10.079239302694136,IA,Iowa,10.079239302694136,
2020-05-31,9.76228209191759,IA,Iowa,9.76228209191759,
2020-06-01,4.595879556259905,IA,Iowa,4.595879556259905,
