Date,positive,state,Province_State,size,forecast
2020-05-12,458.3970097197972,IN,Indiana,458.3970097197972,
2020-05-13,464.7091586179167,IN,Indiana,464.7091586179167,
2020-05-14,475.2902174644754,IN,Indiana,475.2902174644754,
2020-05-15,486.2726268190072,IN,Indiana,486.2726268190072,
2020-05-16,497.6746298864196,IN,Indiana,497.6746298864196,
2020-05-17,506.7597459305339,IN,Indiana,506.7597459305339,
2020-05-18,515.4617546715831,IN,Indiana,515.4617546715831,
2020-05-19,523.6711968801201,IN,Indiana,523.6711968801201,
2020-05-20,534.0515804726924,IN,Indiana,534.0515804726924,
2020-05-21,546.1285821216957,IN,Indiana,546.1285821216957,
2020-05-22,554.7576180431134,IN,Indiana,554.7576180431134,
2020-05-23,563.7332748577805,IN,Indiana,563.7332748577805,
2020-05-24,572.398797189014,IN,Indiana,572.398797189014,
2020-05-25,578.5832436527786,IN,Indiana,578.5832436527786,
2020-05-26,585.2055270343317,IN,Indiana,585.2055270343317,
2020-05-27,591.7548375962534,IN,Indiana,591.7548375962534,
2020-05-28,603.2662998931131,IN,Indiana,603.2662998931131,
2020-05-29,612.2054702979644,IN,Indiana,612.2054702979644,
2020-05-30,624.118283102797,IN,Indiana,624.118283102797,
2020-05-31,630.7405664843502,IN,Indiana,630.7405664843502,
2020-06-01,635.4108269407623,IN,Indiana,635.4108269407623,
2020-06-02,642.8358113382612,IN,Indiana,642.8358113382612,
2020-06-03,651.5013336694948,IN,Indiana,651.5013336694948,
2020-06-04,658.506724354113,IN,Indiana,658.506724354113,
2020-06-05,667.2999491197015,IN,Indiana,667.2999491197015,
2020-06-06,674.9438519760948,IN,Indiana,674.9438519760948,
2020-06-07,682.2411339392388,IN,Indiana,682.2411339392388,
2020-06-08,686.3640982484152,IN,Indiana,686.3640982484152,
2020-06-09,693.8438122606377,IN,Indiana,693.8438122606377,
2020-06-10,,IN,Indiana,700.759434100199,700.759434100199
2020-06-11,,IN,Indiana,707.8811257064943,707.8811257064943
2020-06-12,,IN,Indiana,714.369462834406,714.369462834406
2020-06-13,,IN,Indiana,720.6920319511225,720.6920319511225
2020-06-14,,IN,Indiana,727.1291255783137,727.1291255783137
2020-06-15,,IN,Indiana,733.5834022971147,733.5834022971147
2020-06-16,,IN,Indiana,740.0012364352722,740.0012364352722
2020-06-17,,IN,Indiana,746.2946789409411,746.2946789409411
2020-06-18,,IN,Indiana,752.5099085261844,752.5099085261844
2020-03-11,0.4120443740095087,IA,Iowa,0.4120443740095087,
2020-03-12,0.4437400950871632,IA,Iowa,0.4437400950871632,
2020-03-13,0.5071315372424723,IA,Iowa,0.5071315372424723,
2020-03-14,0.5388272583201268,IA,Iowa,0.5388272583201268,
2020-03-15,0.5705229793977813,IA,Iowa,0.5705229793977813,
2020-03-16,0.6973058637083993,IA,Iowa,0.6973058637083993,
2020-03-17,0.7290015847860539,IA,Iowa,0.7290015847860539,
2020-03-18,0.919175911251981,IA,Iowa,0.919175911251981,
2020-03-19,1.2044374009508716,IA,Iowa,1.2044374009508716,
2020-03-20,1.4263074484944531,IA,Iowa,1.4263074484944531,
2020-03-21,2.155309033280507,IA,Iowa,2.155309033280507,
2020-03-22,2.8526148969889067,IA,Iowa,2.8526148969889067,
2020-03-23,3.328050713153724,IA,Iowa,3.328050713153724,
2020-03-24,3.93026941362916,IA,Iowa,3.93026941362916,
2020-03-25,4.595879556259905,IA,Iowa,4.595879556259905,
2020-03-26,5.673534072900158,IA,Iowa,5.673534072900158,
2020-03-27,7.448494453248811,IA,Iowa,7.448494453248811,
2020-03-28,9.445324881141046,IA,Iowa,9.445324881141046,
2020-03-29,10.64976228209192,IA,Iowa,10.64976228209192,
2020-03-30,13.438985736925517,IA,Iowa,13.438985736925517,
2020-03-31,15.752773375594296,IA,Iowa,15.752773375594296,
2020-04-01,17.40095087163233,IA,Iowa,17.40095087163233,
2020-04-02,19.46117274167987,IA,Iowa,19.46117274167987,
2020-04-03,22.155309033280503,IA,Iowa,22.155309033280503,
2020-04-04,24.912836767036453,IA,Iowa,24.912836767036453,
2020-04-05,27.511885895404124,IA,Iowa,27.511885895404124,
2020-04-06,29.984152139461173,IA,Iowa,29.984152139461173,
2020-04-07,33.217115689381934,IA,Iowa,33.217115689381934,
2020-04-08,36.29160063391442,IA,Iowa,36.29160063391442,
2020-04-09,40.25356576862124,IA,Iowa,40.25356576862124,
2020-04-10,43.99366085578447,IA,Iowa,43.99366085578447,
2020-04-11,47.86053882725832,IA,Iowa,47.86053882725832,
2020-04-12,50.30110935023773,IA,Iowa,50.30110935023773,
2020-04-13,54.199683042789225,IA,Iowa,54.199683042789225,
2020-04-14,60.19017432646593,IA,Iowa,60.19017432646593,
2020-04-15,63.232963549920754,IA,Iowa,63.232963549920754,
2020-04-16,67.86053882725832,IA,Iowa,67.86053882725832,
2020-04-17,73.91442155309034,IA,Iowa,73.91442155309034,
2020-04-18,79.6513470681458,IA,Iowa,79.6513470681458,
2020-04-19,91.9809825673534,IA,Iowa,91.9809825673534,
2020-04-20,100.12678288431064,IA,Iowa,100.12678288431064,
2020-04-21,115.4041204437401,IA,Iowa,115.4041204437401,
2020-04-22,118.79556259904912,IA,Iowa,118.79556259904912,
2020-04-23,124.37400950871633,IA,Iowa,124.37400950871633,
2020-04-24,140.88748019017433,IA,Iowa,140.88748019017433,
2020-04-25,161.39461172741682,IA,Iowa,161.39461172741682,
2020-04-26,173.56576862123612,IA,Iowa,173.56576862123612,
2020-04-27,185.9904912836767,IA,Iowa,185.9904912836767,
2020-04-28,202.0919175911252,IA,Iowa,202.0919175911252,
2020-04-29,216.89381933438983,IA,Iowa,216.89381933438983,
2020-04-30,226.4659270998415,IA,Iowa,226.4659270998415,
2020-05-01,249.88906497622816,IA,Iowa,249.88906497622816,
2020-05-02,273.8827258320127,IA,Iowa,273.8827258320127,
2020-05-03,290.61806656101425,IA,Iowa,290.61806656101425,
2020-05-04,307.5435816164818,IA,Iowa,307.5435816164818,
2020-05-05,320.4754358161648,IA,Iowa,320.4754358161648,
2020-05-06,329.7622820919176,IA,Iowa,329.7622820919176,
2020-05-07,350.5229793977813,IA,Iowa,350.5229793977813,
2020-05-08,363.1378763866878,IA,Iowa,363.1378763866878,
2020-05-09,369.92076069730587,IA,Iowa,369.92076069730587,
2020-05-10,379.0491283676704,IA,Iowa,379.0491283676704,
2020-05-11,392.1711568938193,IA,Iowa,392.1711568938193,
2020-05-12,409.2551505546751,IA,Iowa,409.2551505546751,
2020-05-13,421.2044374009509,IA,Iowa,421.2044374009509,
2020-05-14,433.43898573692553,IA,Iowa,433.43898573692553,
2020-05-15,445.2931854199683,IA,Iowa,445.2931854199683,
2020-05-16,454.136291600634,IA,Iowa,454.136291600634,
2020-05-17,464.3740095087163,IA,Iowa,464.3740095087163,
2020-05-18,474.0095087163233,IA,Iowa,474.0095087163233,
2020-05-19,486.4976228209192,IA,Iowa,486.4976228209192,
2020-05-20,494.89698890649765,IA,Iowa,494.89698890649765,
2020-05-21,512.5198098256735,IA,Iowa,512.5198098256735,
2020-05-22,523.1061806656102,IA,Iowa,523.1061806656102,
2020-05-23,535.4358161648178,IA,Iowa,535.4358161648178,
2020-05-24,546.8145800316958,IA,Iowa,546.8145800316958,
2020-05-25,557.1156893819334,IA,Iowa,557.1156893819334,
2020-05-26,561.1093502377179,IA,Iowa,561.1093502377179,
2020-05-27,581.9334389857369,IA,Iowa,581.9334389857369,
2020-05-28,588.6846275752773,IA,Iowa,588.6846275752773,
2020-05-29,599.8732171156894,IA,Iowa,599.8732171156894,
2020-05-30,609.9524564183836,IA,Iowa,609.9524564183836,
2020-05-31,619.7147385103011,IA,Iowa,619.7147385103011,
2020-06-01,624.310618066561,IA,Iowa,624.310618066561,
2020-06-02,634.4215530903327,IA,Iowa,634.4215530903327,
2020-06-03,635.6576862123613,IA,Iowa,635.6576862123613,
2020-06-04,659.4294770206022,IA,Iowa,659.4294770206022,
2020-06-05,670.4278922345483,IA,Iowa,670.4278922345483,
2020-06-06,680.7606973058637,IA,Iowa,680.7606973058637,
2020-06-07,686.7511885895404,IA,Iowa,686.7511885895404,
2020-06-08,696.8938193343898,IA,Iowa,696.8938193343898,
2020-06-09,704.7860538827258,IA,Iowa,704.7860538827258,
2020-06-10,,IA,Iowa,713.6003505098676,713.6003505098676
2020-06-11,,IA,Iowa,721.2433993200561,721.2433993200561
2020-06-12,,IA,Iowa,729.4995857776169,729.4995857776169
2020-06-13,,IA,Iowa,737.3630464123422,737.3630464123422
2020-06-14,,IA,Iowa,745.2403693590277,745.2403693590277
2020-06-15,,IA,Iowa,752.8266390718396,752.8266390718396
2020-06-16,,IA,Iowa,760.4019509927894,760.4019509927894
2020-06-17,,IA,Iowa,767.8369483203493,767.8369483203493
2020-06-18,,IA,Iowa,775.1760955985417,775.1760955985417
2020-03-16,0.4581103862786777,KS,Kansas,0.4581103862786777,
2020-03-17,0.624695981289106,KS,Kansas,0.624695981289106,
2020-03-18,0.666342380041713,KS,Kansas,0.666342380041713,
2020-03-19,1.4159775575886402,KS,Kansas,1.4159775575886402,
2020-03-20,1.832441545114711,KS,Kansas,1.832441545114711,
2020-03-21,2.2905519313933884,KS,Kansas,2.2905519313933884,
2020-03-22,2.665369520166852,KS,Kansas,2.665369520166852,
2020-03-23,3.41500469771378,KS,Kansas,3.41500469771378,
2020-03-24,4.081347077755493,KS,Kansas,4.081347077755493,
2020-03-25,5.24744624282849,KS,Kansas,5.24744624282849,
2020-03-26,6.996594990437987,KS,Kansas,6.996594990437987,
2020-03-27,8.412572548026628,KS,Kansas,8.412572548026628,
2020-03-28,10.869710074430444,KS,Kansas,10.869710074430444,
2020-03-29,13.285201202081652,KS,Kansas,13.285201202081652,
2020-03-30,15.3258747409594,KS,Kansas,15.3258747409594,
2020-03-31,17.824658666115823,KS,Kansas,17.824658666115823,
2020-04-01,20.073564198756607,KS,Kansas,20.073564198756607,
2020-04-02,22.988812111439103,KS,Kansas,22.988812111439103,
2020-04-03,25.82076722661638,KS,Kansas,25.82076722661638,
2020-04-04,29.06918632931973,KS,Kansas,29.06918632931973,
2020-04-05,31.109859868197475,KS,Kansas,31.109859868197475,
2020-04-06,35.19120694595297,KS,Kansas,35.19120694595297,
2020-04-07,37.48175887734636,KS,Kansas,37.48175887734636,
2020-04-08,43.56213309522699,KS,Kansas,43.56213309522699,
2020-04-09,46.06091702038341,KS,Kansas,46.06091702038341,
2020-04-10,48.55970094553984,KS,Kansas,48.55970094553984,
2020-04-11,52.80763361830576,KS,Kansas,52.80763361830576,
2020-04-12,55.68123513223565,KS,Kansas,55.68123513223565,
2020-04-13,57.305444683587325,KS,Kansas,57.305444683587325,
2020-04-14,59.38776462121768,KS,Kansas,59.38776462121768,
2020-04-15,62.21971973639495,KS,Kansas,62.21971973639495,
2020-04-16,66.13448121914001,KS,Kansas,66.13448121914001,
2020-04-17,71.00710987319503,KS,Kansas,71.00710987319503,
2020-04-18,74.54705376716664,KS,Kansas,74.54705376716664,
2020-04-19,77.00419129357046,KS,Kansas,77.00419129357046,
2020-04-20,82.70974792267762,KS,Kansas,82.70974792267762,
2020-04-21,84.3339574740293,KS,Kansas,84.3339574740293,
2020-04-22,92.0801876420142,KS,Kansas,92.0801876420142,
2020-04-23,103.36636170397072,KS,Kansas,103.36636170397072,
2020-04-24,115.65204933598982,KS,Kansas,115.65204933598982,
2020-04-25,127.27139458796718,KS,Kansas,127.27139458796718,
2020-04-26,132.18566964077482,KS,Kansas,132.18566964077482,
2020-04-27,138.5992150486763,KS,Kansas,138.5992150486763,
2020-04-28,145.38757804535126,KS,Kansas,145.38757804535126,
2020-04-29,155.6742385372452,KS,Kansas,155.6742385372452,
2020-04-30,176.49743791354874,KS,Kansas,176.49743791354874,
2020-05-01,185.28482805034884,KS,Kansas,185.28482805034884,
2020-05-02,197.65380847987316,KS,Kansas,197.65380847987316,
2020-05-03,209.4813857256136,KS,Kansas,209.4813857256136,
2020-05-04,218.43536145742405,KS,Kansas,218.43536145742405,
2020-05-05,227.30604439172936,KS,Kansas,227.30604439172936,
2020-05-06,238.8004504474489,KS,Kansas,238.8004504474489,
2020-05-07,255.8754739360178,KS,Kansas,255.8754739360178,
2020-05-08,270.7432382906985,KS,Kansas,270.7432382906985,
2020-05-09,281.1548379788503,KS,Kansas,281.1548379788503,
2020-05-10,289.3591785331139,KS,Kansas,289.3591785331139,
2020-05-11,296.3557735235519,KS,Kansas,296.3557735235519,
2020-05-12,296.3557735235519,KS,Kansas,296.3557735235519,
2020-05-13,311.0153058844696,KS,Kansas,311.0153058844696,
2020-05-14,311.0153058844696,KS,Kansas,311.0153058844696,
2020-05-15,328.4235005630593,KS,Kansas,328.4235005630593,
2020-05-16,328.4235005630593,KS,Kansas,328.4235005630593,
2020-05-17,328.4235005630593,KS,Kansas,328.4235005630593,
2020-05-18,347.33096559674294,KS,Kansas,347.33096559674294,
2020-05-19,347.33096559674294,KS,Kansas,347.33096559674294,
2020-05-20,355.61859894851176,KS,Kansas,355.61859894851176,
2020-05-21,355.61859894851176,KS,Kansas,355.61859894851176,
2020-05-22,373.0684400258541,KS,Kansas,373.0684400258541,
2020-05-23,373.0684400258541,KS,Kansas,373.0684400258541,
2020-05-24,373.0684400258541,KS,Kansas,373.0684400258541,
2020-05-25,383.8965037015319,KS,Kansas,383.8965037015319,
2020-05-26,383.8965037015319,KS,Kansas,383.8965037015319,
2020-05-27,388.85242515309216,KS,Kansas,388.85242515309216,
2020-05-28,388.85242515309216,KS,Kansas,388.85242515309216,
2020-05-29,404.76134947658807,KS,Kansas,404.76134947658807,
2020-05-30,404.76134947658807,KS,Kansas,404.76134947658807,
2020-05-31,404.76134947658807,KS,Kansas,404.76134947658807,
2020-06-01,416.9220979123494,KS,Kansas,416.9220979123494,
2020-06-02,416.9220979123494,KS,Kansas,416.9220979123494,
2020-06-03,423.5438753140138,KS,Kansas,423.5438753140138,
2020-06-04,423.5438753140138,KS,Kansas,423.5438753140138,
2020-06-05,432.8310222358452,KS,Kansas,432.8310222358452,
2020-06-06,432.8310222358452,KS,Kansas,432.8310222358452,
2020-06-07,432.8310222358452,KS,Kansas,432.8310222358452,
2020-06-08,443.5341467152653,KS,Kansas,443.5341467152653,
2020-06-09,443.5341467152653,KS,Kansas,443.5341467152653,
2020-06-10,,KS,Kansas,448.90430400997064,448.90430400997064
2020-06-11,,KS,Kansas,451.3445713998469,451.3445713998469
2020-06-12,,KS,Kansas,454.7696400398543,454.7696400398543
2020-06-13,,KS,Kansas,459.434616637288,459.434616637288
2020-06-14,,KS,Kansas,461.54767641751437,461.54767641751437
2020-06-15,,KS,Kansas,465.51403094029615,465.51403094029615
2020-06-16,,KS,Kansas,468.30842427745375,468.30842427745375
2020-06-17,,KS,Kansas,471.5425938724915,471.5425938724915
2020-06-18,,KS,Kansas,474.73477579060665,474.73477579060665
2020-03-13,0.3030813175440825,KY,Kentucky,0.3030813175440825,
2020-03-14,0.3857398586924686,KY,Kentucky,0.3857398586924686,
2020-03-15,0.4408455527913927,KY,Kentucky,0.4408455527913927,
2020-03-16,0.5786097880387029,KY,Kentucky,0.5786097880387029,
2020-03-17,0.606162635088165,KY,Kentucky,0.606162635088165,
2020-03-18,0.7163740232860132,KY,Kentucky,0.7163740232860132,
2020-03-19,0.9643496467311716,KY,Kentucky,0.9643496467311716,
2020-03-20,1.294983811324716,KY,Kentucky,1.294983811324716,
2020-03-21,1.4878537406709504,KY,Kentucky,1.4878537406709504,
2020-03-22,2.7277318578967424,KY,Kentucky,2.7277318578967424,
2020-03-23,2.8654960931440527,KY,Kentucky,2.8654960931440527,
2020-03-24,3.416553034133294,KY,Kentucky,3.416553034133294,
2020-03-25,4.325796986765541,KY,Kentucky,4.325796986765541,
2020-03-26,5.455463715793485,KY,Kentucky,5.455463715793485,
2020-03-27,6.833106068266588,KY,Kentucky,6.833106068266588,
2020-03-28,8.320959808937538,KY,Kentucky,8.320959808937538,
2020-03-29,10.855821737488045,KY,Kentucky,10.855821737488045,
2020-03-30,12.095699854713835,KY,Kentucky,12.095699854713835,
2020-03-31,13.22536658374178,KY,Kentucky,13.22536658374178,
2020-04-01,16.283732606232068,KY,Kentucky,16.283732606232068,
2020-04-02,18.735935993634197,KY,Kentucky,18.735935993634197,
2020-04-03,21.21569222808577,KY,Kentucky,21.21569222808577,
2020-04-04,22.89641589810296,KY,Kentucky,22.89641589810296,
2020-04-05,25.265960744356693,KY,Kentucky,25.265960744356693,
2020-04-06,26.31296893223625,KY,Kentucky,26.31296893223625,
2020-04-07,27.773269825857746,KY,Kentucky,27.773269825857746,
2020-04-08,31.658221259831887,KY,Kentucky,31.658221259831887,
2020-04-09,37.08613212857591,KY,Kentucky,37.08613212857591,
2020-04-10,46.64697005473924,KY,Kentucky,46.64697005473924,
2020-04-11,46.64697005473924,KY,Kentucky,46.64697005473924,
2020-04-12,50.69723857101016,KY,Kentucky,50.69723857101016,
2020-04-13,54.08623875809399,KY,Kentucky,54.08623875809399,
2020-04-14,56.428230757298266,KY,Kentucky,56.428230757298266,
2020-04-15,60.89179197931112,KY,Kentucky,60.89179197931112,
2020-04-16,63.12357259031754,KY,Kentucky,63.12357259031754,
2020-04-17,66.92586548314331,KY,Kentucky,66.92586548314331,
2020-04-18,69.48828025874327,KY,Kentucky,69.48828025874327,
2020-04-19,74.58555696289376,KY,Kentucky,74.58555696289376,
2020-04-20,81.55642726640765,KY,Kentucky,81.55642726640765,
2020-04-21,84.03618350085924,KY,Kentucky,84.03618350085924,
2020-04-22,87.94868778188284,KY,Kentucky,87.94868778188284,
2020-04-23,92.93575309783547,KY,Kentucky,92.93575309783547,
2020-04-24,95.91146057917736,KY,Kentucky,95.91146057917736,
2020-04-25,104.12220899991708,KY,Kentucky,104.12220899991708,
2020-04-26,107.59386772814928,KY,Kentucky,107.59386772814928,
2020-04-27,112.25029887950836,KY,Kentucky,112.25029887950836,
2020-04-28,114.23410386706962,KY,Kentucky,114.23410386706962,
2020-04-29,120.54370584139645,KY,Kentucky,120.54370584139645,
2020-04-30,125.0623727575082,KY,Kentucky,125.0623727575082,
2020-05-01,129.7188039088673,KY,Kentucky,129.7188039088673,
2020-05-02,134.4303407543253,KY,Kentucky,134.4303407543253,
2020-05-03,134.4303407543253,KY,Kentucky,134.4303407543253,
2020-05-04,141.3461053637403,KY,Kentucky,141.3461053637403,
2020-05-05,144.51468277442842,KY,Kentucky,144.51468277442842,
2020-05-06,160.41267552196803,KY,Kentucky,160.41267552196803,
2020-05-07,163.49859439150777,KY,Kentucky,163.49859439150777,
2020-05-08,168.8713995661529,KY,Kentucky,168.8713995661529,
2020-05-09,173.25230224701735,KY,Kentucky,173.25230224701735,
2020-05-10,177.44033499853558,KY,Kentucky,177.44033499853558,
2020-05-11,177.44033499853558,KY,Kentucky,177.44033499853558,
2020-05-12,183.97035974925805,KY,Kentucky,183.97035974925805,
2020-05-13,188.8196608299634,KY,Kentucky,188.8196608299634,
2020-05-14,195.0741571101913,KY,Kentucky,195.0741571101913,
2020-05-15,199.06931993236327,KY,Kentucky,199.06931993236327,
2020-05-16,205.10339343619543,KY,Kentucky,205.10339343619543,
2020-05-17,211.8262881162642,KY,Kentucky,211.8262881162642,
2020-05-18,211.8262881162642,KY,Kentucky,211.8262881162642,
2020-05-19,222.32392284210923,KY,Kentucky,222.32392284210923,
2020-05-20,222.32392284210923,KY,Kentucky,222.32392284210923,
2020-05-21,225.0241018529565,KY,Kentucky,225.0241018529565,
2020-05-22,228.3028906518425,KY,Kentucky,228.3028906518425,
2020-05-23,232.1602892387672,KY,Kentucky,232.1602892387672,
2020-05-24,236.15545206093915,KY,Kentucky,236.15545206093915,
2020-05-25,236.15545206093915,KY,Kentucky,236.15545206093915,
2020-05-26,236.15545206093915,KY,Kentucky,236.15545206093915,
2020-05-27,250.097192667967,KY,Kentucky,250.097192667967,
2020-05-28,250.097192667967,KY,Kentucky,250.097192667967,
2020-05-29,253.0453473022594,KY,Kentucky,253.0453473022594,
2020-05-30,260.7601444761088,KY,Kentucky,260.7601444761088,
2020-05-31,267.3728277679797,KY,Kentucky,267.3728277679797,
2020-06-01,276.79590145889574,KY,Kentucky,276.79590145889574,
2020-06-02,280.6257471987709,KY,Kentucky,280.6257471987709,
2020-06-03,286.8251377848999,KY,Kentucky,286.8251377848999,
2020-06-04,294.9532276644912,KY,Kentucky,294.9532276644912,
2020-06-05,302.44760206194485,KY,Kentucky,302.44760206194485,
2020-06-06,310.9889846472781,KY,Kentucky,310.9889846472781,
2020-06-07,310.9889846472781,KY,Kentucky,310.9889846472781,
2020-06-08,316.1964727396264,KY,Kentucky,316.1964727396264,
2020-06-09,322.5887332551016,KY,Kentucky,322.5887332551016,
2020-06-10,,KY,Kentucky,327.7714659221734,327.7714659221734
2020-06-11,,KY,Kentucky,332.60248907779754,332.60248907779754
2020-06-12,,KY,Kentucky,336.17290693039774,336.17290693039774
2020-06-13,,KY,Kentucky,341.30917586001067,341.30917586001067
2020-06-14,,KY,Kentucky,346.0359759854147,346.0359759854147
2020-06-15,,KY,Kentucky,350.45406446050856,350.45406446050856
2020-06-16,,KY,Kentucky,354.7056790174766,354.7056790174766
2020-06-17,,KY,Kentucky,358.82154235697067,358.82154235697067
2020-06-18,,KY,Kentucky,363.20473112333576,363.20473112333576
2020-03-12,0.3618175958616337,LA,Louisiana,0.3618175958616337,
2020-03-13,0.9303881036442008,LA,Louisiana,0.9303881036442008,
2020-03-14,1.3180498134959515,LA,Louisiana,1.3180498134959515,
2020-03-15,2.3259702591105023,LA,Louisiana,2.3259702591105023,
2020-03-16,2.97207310886342,LA,Louisiana,2.97207310886342,
2020-03-17,3.540643616645987,LA,Louisiana,3.540643616645987,
2020-03-18,6.202587357628007,LA,Louisiana,6.202587357628007,
2020-03-19,8.967907554570493,LA,Louisiana,8.967907554570493,
2020-03-20,12.224265917325194,LA,Louisiana,12.224265917325194,
2020-03-21,14.989586114267684,LA,Louisiana,14.989586114267684,
2020-03-22,21.631523409727677,LA,Louisiana,21.631523409727677,
2020-03-23,30.289301596416763,LA,Louisiana,30.289301596416763,
2020-03-24,35.87163021828197,LA,Louisiana,35.87163021828197,
2020-03-25,46.39018461225946,LA,Louisiana,46.39018461225946,
2020-03-26,59.57068274721898,LA,Louisiana,59.57068274721898,
2020-03-27,70.96793701686043,LA,Louisiana,70.96793701686043,
2020-03-28,85.67323787723684,LA,Louisiana,85.67323787723684,
2020-03-29,91.48816352501308,LA,Louisiana,91.48816352501308,
2020-03-30,104.0225588102197,LA,Louisiana,104.0225588102197,
2020-03-31,135.34562496624113,LA,Louisiana,135.34562496624113,
2020-04-01,166.02258827250964,LA,Louisiana,166.02258827250964,
2020-04-02,236.47364300956772,LA,Louisiana,236.47364300956772,
2020-04-03,266.1168417562316,LA,Louisiana,266.1168417562316,
2020-04-04,322.9480484204982,LA,Louisiana,322.9480484204982,
2020-04-05,336.2319230114182,LA,Louisiana,336.2319230114182,
2020-04-06,384.2244426910649,LA,Louisiana,384.2244426910649,
2020-04-07,420.8455522150602,LA,Louisiana,420.8455522150602,
2020-04-08,440.1252612516873,LA,Louisiana,440.1252612516873,
2020-04-09,472.5079360813035,LA,Louisiana,472.5079360813035,
2020-04-10,497.5767266517167,LA,Louisiana,497.5767266517167,
2020-04-11,517.2440973981955,LA,Louisiana,517.2440973981955,
2020-04-12,532.2595276264533,LA,Louisiana,532.2595276264533,
2020-04-13,543.1398996162924,LA,Louisiana,543.1398996162924,
2020-04-14,556.113644839331,LA,Louisiana,556.113644839331,
2020-04-15,567.3041461970516,LA,Louisiana,567.3041461970516,
2020-04-16,582.3195764253094,LA,Louisiana,582.3195764253094,
2020-04-17,597.4642272235178,LA,Louisiana,597.4642272235178,
2020-04-18,609.4042078869517,LA,Louisiana,609.4042078869517,
2020-04-19,618.3979595555122,LA,Louisiana,618.3979595555122,
2020-04-20,633.7752073796316,LA,Louisiana,633.7752073796316,
2020-04-21,642.3296091103604,LA,Louisiana,642.3296091103604,
2020-04-22,652.7706311623674,LA,Louisiana,652.7706311623674,
2020-04-23,665.2016499916135,LA,Louisiana,665.2016499916135,
2020-04-24,675.5651397016503,LA,Louisiana,675.5651397016503,
2020-04-25,685.1791501059738,LA,Louisiana,685.1791501059738,
2020-04-26,691.9244638573942,LA,Louisiana,691.9244638573942,
2020-04-27,699.5484774844787,LA,Louisiana,699.5484774844787,
2020-04-28,705.1824943343241,LA,Louisiana,705.1824943343241,
2020-04-29,714.8481929666278,LA,Louisiana,714.8481929666278,
2020-04-30,723.6610358372576,LA,Louisiana,723.6610358372576,
2020-05-01,742.0103567702404,LA,Louisiana,742.0103567702404,
2020-05-02,753.0974816720004,LA,Louisiana,753.0974816720004,
2020-05-03,758.2663044700238,LA,Louisiana,758.2663044700238,
2020-05-04,766.8723944287327,LA,Louisiana,766.8723944287327,
2020-05-05,775.2200432475404,LA,Louisiana,775.2200432475404,
2020-05-06,785.6352211855574,LA,Louisiana,785.6352211855574,
2020-05-07,792.1737820250569,LA,Louisiana,792.1737820250569,
2020-05-08,797.4201371650506,LA,Louisiana,797.4201371650506,
2020-05-09,811.9445292274962,LA,Louisiana,811.9445292274962,
2020-05-10,816.6740020876875,LA,Louisiana,816.6740020876875,
2020-05-11,822.2304865955626,LA,Louisiana,822.2304865955626,
2020-05-12,828.3038533832399,LA,Louisiana,828.3038533832399,
2020-05-13,844.1204511451915,LA,Louisiana,844.1204511451915,
2020-05-14,865.4935334150179,LA,Louisiana,865.4935334150179,
2020-05-15,874.4872850835786,LA,Louisiana,874.4872850835786,
2020-05-16,881.7236370008112,LA,Louisiana,881.7236370008112,
2020-05-17,889.8645329076979,LA,Louisiana,889.8645329076979,
2020-05-18,897.0233524829603,LA,Louisiana,897.0233524829603,
2020-05-19,905.5260659857088,LA,Louisiana,905.5260659857088,
2020-05-20,912.7107296749612,LA,Louisiana,912.7107296749612,
2020-05-21,943.4135370952198,LA,Louisiana,943.4135370952198,
2020-05-22,954.293909085059,LA,Louisiana,954.293909085059,
2020-05-23,957.2659821939224,LA,Louisiana,957.2659821939224,
2020-05-24,960.5998728986476,LA,Louisiana,960.5998728986476,
2020-05-25,977.140105852322,LA,Louisiana,977.140105852322,
2020-05-26,983.4719137799008,LA,Louisiana,983.4719137799008,
2020-05-27,994.9208562775224,LA,Louisiana,994.9208562775224,
2020-05-28,1002.8033110445078,LA,Louisiana,1002.8033110445078,
2020-05-29,1002.8033110445078,LA,Louisiana,1002.8033110445078,
2020-05-30,1022.8324993868484,LA,Louisiana,1022.8324993868484,
2020-05-31,1031.593654029498,LA,Louisiana,1031.593654029498,
2020-06-01,1042.5774024752975,LA,Louisiana,1042.5774024752975,
2020-06-02,1053.0442686412948,LA,Louisiana,1053.0442686412948,
2020-06-03,1063.04594075547,LA,Louisiana,1063.04594075547,
2020-06-04,1074.13306565723,LA,Louisiana,1074.13306565723,
2020-06-05,1085.16850233101,LA,Louisiana,1085.16850233101,
2020-06-06,1098.013026984098,LA,Louisiana,1098.013026984098,
2020-06-07,1106.5415846008364,LA,Louisiana,1106.5415846008364,
2020-06-08,1112.5891072745237,LA,Louisiana,1112.5891072745237,
2020-06-09,1127.1134993369692,LA,Louisiana,1127.1134993369692,
2020-06-10,,LA,Louisiana,1135.7332666338496,1135.7332666338496
2020-06-11,,LA,Louisiana,1147.6484192194855,1147.6484192194855
2020-06-12,,LA,Louisiana,1156.1627900569363,1156.1627900569363
2020-06-13,,LA,Louisiana,1165.3661507668457,1165.3661507668457
2020-06-14,,LA,Louisiana,1174.2113685920428,1174.2113685920428
2020-06-15,,LA,Louisiana,1182.5155763860525,1182.5155763860525
2020-06-16,,LA,Louisiana,1191.002814582858,1191.002814582858
2020-06-17,,LA,Louisiana,1198.7026272000305,1198.7026272000305
